Obs,TOT_QTY,PRICE,Ln_Tot_Qty,Ln_Price,YEAR,MONTH,STATE,CHANNEL,PRODUCTS
1314,28,990,3.33220451,6.897704943,year2009,month5,RAJASTHAN,DOM_DEALER,AUROFLEX_EV
1315,353,89,5.866468057,4.48863637,year2009,month5,PUNJAB,DOM_LARGE_NPO,SINGLE_PIECE
1316,1,347,0,5.84932478,year2009,month5,PUNJAB,DOM_DEALER,CIONNI_RING
1317,16,127.3,2.772588722,4.846546506,year2009,month5,PUNJAB,DOM_DEALER,SINGLE_PIECE
1318,45,1485,3.80666249,7.303170051,year2009,month5,PUNJAB,DOM_DEALER,AUROVUE
1319,15,668,2.708050201,6.504288174,year2009,month5,PUNJAB,DOM_DEALER,AUROFLEX_FOLD
1320,202,990,5.308267697,6.897704943,year2009,month5,PUNJAB,DOM_DEALER,AUROFLEX_EV
1321,308,89,5.730099783,4.48863637,year2009,month5,PONDICHERRY,DOM_AEH,THREE_PIECE
1322,1080,92,6.98471632,4.521788577,year2009,month5,PONDICHERRY,DOM_AEH,SINGLE_PIECE
1323,297,594,5.693732139,6.386879319,year2009,month5,PONDICHERRY,DOM_AEH,AUROFLEX_FOLD
1324,122,79,4.804021045,4.369447852,year2009,month5,ORISSA,DOM_NGO,REVISION
1325,9,168,2.197224577,5.123963979,year2009,month5,ORISSA,DOM_DEALER,TRUEDGE
1326,96,132.8,4.564348191,4.888844237,year2009,month5,ORISSA,DOM_DEALER,SINGLE_PIECE
1327,11,1485,2.397895273,7.303170051,year2009,month5,ORISSA,DOM_DEALER,AUROVUE
1328,2,594,0.693147181,6.386879319,year2009,month5,ORISSA,DOM_DEALER,AUROFLEX_FOLD
1329,489,109,6.192362489,4.691347882,year2009,month5,MAHARASHTRA,DOM_LARGE_NPO,SINGLE_PIECE
1330,49,272,3.891820298,5.605802066,year2009,month5,MAHARASHTRA,DOM_DEALER,YELLOW_LENS
1331,339,157.9,5.826000107,5.061961921,year2009,month5,MAHARASHTRA,DOM_DEALER,TRUEDGE
1332,1,891,0,6.792344427,year2009,month5,MAHARASHTRA,DOM_DEALER,EYE_BALL
1333,29,248,3.36729583,5.513428746,year2009,month5,MAHARASHTRA,DOM_DEALER,CTR
1334,64,99,4.158883083,4.59511985,year2009,month5,MAHARASHTRA,DOM_DEALER,THREE_PIECE
1335,3575,128.3,8.181720455,4.854371272,year2009,month5,MAHARASHTRA,DOM_DEALER,SINGLE_PIECE
1336,31,391,3.433987204,5.96870756,year2009,month5,MAHARASHTRA,DOM_DEALER,NEGATIVE_POWER
1337,5,879,1.609437912,6.778784898,year2009,month5,MAHARASHTRA,DOM_DEALER,MICROFOLD
1338,124,1485,4.820281566,7.303170051,year2009,month5,MAHARASHTRA,DOM_DEALER,AUROVUE
1339,1113,616.7,7.014814351,6.424382682,year2009,month5,MAHARASHTRA,DOM_DEALER,AUROFLEX_FOLD
1340,12,1881,2.48490665,7.539558829,year2009,month5,MADHYA_PRADESH,DOM_PVT_PRAC,AUROVUE
1341,35,69,3.555348061,4.234106505,year2009,month5,MADHYA_PRADESH,DOM_LARGE_NPO,REVISION
1342,252,139,5.529429088,4.934473933,year2009,month5,MADHYA_PRADESH,DOM_LARGE_GOVT,SINGLE_PIECE
1343,30,160.4,3.401197382,5.077670695,year2009,month5,MADHYA_PRADESH,DOM_DEALER,TRUEDGE
1344,5,99,1.609437912,4.59511985,year2009,month5,MADHYA_PRADESH,DOM_DEALER,THREE_PIECE
1345,6,134,1.791759469,4.8978398,year2009,month5,MADHYA_PRADESH,DOM_DEALER,SINGLE_PIECE
1346,91,615.1,4.510859507,6.421784856,year2009,month5,MADHYA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
1347,5,347,1.609437912,5.84932478,year2009,month5,KERALA,DOM_PVT_PRAC,CTR
1348,1,168,0,5.123963979,year2009,month5,KERALA,DOM_PVT_PRAC,SINGLE_PIECE
1349,1,470,0,6.152732695,year2009,month5,KERALA,DOM_PVT_PRAC,NEGATIVE_POWER
1350,2,168,0.693147181,5.123963979,year2009,month5,KERALA,DOM_PVT_INS,SINGLE_PIECE
1351,4,792,1.386294361,6.674561392,year2009,month5,KERALA,DOM_PVT_INS,AUROFLEX_FOLD
1352,150,89,5.010635294,4.48863637,year2009,month5,KERALA,DOM_NGO,REVISION
1353,705,198,6.558197803,5.288267031,year2009,month5,KERALA,DOM_LARGE_NPO,TRUEDGE
1354,1,248,0,5.513428746,year2009,month5,KERALA,DOM_LARGE_NPO,CTR
1355,1044,99,6.950814768,4.59511985,year2009,month5,KERALA,DOM_LARGE_NPO,THREE_PIECE
1356,601,132.6,6.398594935,4.887337078,year2009,month5,KERALA,DOM_LARGE_NPO,SINGLE_PIECE
1357,1,391,0,5.96870756,year2009,month5,KERALA,DOM_LARGE_NPO,NEGATIVE_POWER
1358,11,272,2.397895273,5.605802066,year2009,month5,KERALA,DOM_DEALER,YELLOW_LENS
1359,74,153.4,4.304065093,5.033048889,year2009,month5,KERALA,DOM_DEALER,TRUEDGE
1360,13,248,2.564949357,5.513428746,year2009,month5,KERALA,DOM_DEALER,CTR
1361,3,99,1.098612289,4.59511985,year2009,month5,KERALA,DOM_DEALER,THREE_PIECE
1362,520,130,6.253828812,4.86753445,year2009,month5,KERALA,DOM_DEALER,SINGLE_PIECE
1363,31,64,3.433987204,4.158883083,year2009,month5,KERALA,DOM_DEALER,REVISION
1364,58,1485,4.060443011,7.303170051,year2009,month5,KERALA,DOM_DEALER,AUROVUE
1365,197,633.4,5.283203729,6.451102134,year2009,month5,KERALA,DOM_DEALER,AUROFLEX_FOLD
1366,15,79,2.708050201,4.369447852,year2009,month5,KARNATAKA,DOM_PVT_INS,REVISION
1367,50,248,3.912023005,5.513428746,year2009,month5,KARNATAKA,DOM_EXP_DEALER,CTR
1368,394,124,5.976350909,4.820281566,year2009,month5,KARNATAKA,DOM_EXP_DEALER,SINGLE_PIECE
1369,6,391,1.791759469,5.96870756,year2009,month5,KARNATAKA,DOM_EXP_DEALER,NEGATIVE_POWER
1370,300,594,5.703782475,6.386879319,year2009,month5,KARNATAKA,DOM_EXP_DEALER,AUROFLEX_FOLD
1371,38,272,3.63758616,5.605802066,year2009,month5,KARNATAKA,DOM_DEALER,YELLOW_LENS
1372,459,154.3,6.12905021,5.038898759,year2009,month5,KARNATAKA,DOM_DEALER,TRUEDGE
1373,70,248,4.248495242,5.513428746,year2009,month5,KARNATAKA,DOM_DEALER,CTR
1374,370,99,5.913503006,4.59511985,year2009,month5,KARNATAKA,DOM_DEALER,THREE_PIECE
1375,2039,127.3,7.620214771,4.846546506,year2009,month5,KARNATAKA,DOM_DEALER,SINGLE_PIECE
1376,9,391,2.197224577,5.96870756,year2009,month5,KARNATAKA,DOM_DEALER,NEGATIVE_POWER
1377,173,1485,5.153291594,7.303170051,year2009,month5,KARNATAKA,DOM_DEALER,AUROVUE
1378,1055,618.8,6.961296046,6.427782119,year2009,month5,KARNATAKA,DOM_DEALER,AUROFLEX_FOLD
1379,75,168,4.317488114,5.123963979,year2009,month5,JHARKHAND,DOM_NGO,SINGLE_PIECE
1380,30,272,3.401197382,5.605802066,year2009,month5,HARYANA,DOM_DEALER,YELLOW_LENS
1381,142,149,4.955827058,5.003946306,year2009,month5,HARYANA,DOM_DEALER,TRUEDGE
1382,316,126.1,5.755742214,4.837075243,year2009,month5,HARYANA,DOM_DEALER,SINGLE_PIECE
1383,1850,69,7.522940918,4.234106505,year2009,month5,HARYANA,DOM_DEALER,REVISION
1384,227,642,5.424950017,6.464588304,year2009,month5,HARYANA,DOM_DEALER,AUROFLEX_FOLD
1385,4,990,1.386294361,6.897704943,year2009,month5,HARYANA,DOM_DEALER,AUROFLEX_EV
1386,18,223,2.890371758,5.407171771,year2009,month5,GUJARAT,DOM_MGD_HOSP,TRUEDGE
1387,12,129,2.48490665,4.859812404,year2009,month5,GUJARAT,DOM_MGD_HOSP,THREE_PIECE
1388,148,143,4.997212274,4.96284463,year2009,month5,GUJARAT,DOM_MGD_HOSP,SINGLE_PIECE
1389,2,470,0.693147181,6.152732695,year2009,month5,GUJARAT,DOM_MGD_HOSP,NEGATIVE_POWER
1390,62,864,4.127134385,6.761572769,year2009,month5,GUJARAT,DOM_MGD_HOSP,AUROFLEX_FOLD
1391,56,152.8,4.025351691,5.029129877,year2009,month5,GUJARAT,DOM_DEALER,TRUEDGE
1392,304,129.8,5.717027701,4.865994804,year2009,month5,GUJARAT,DOM_DEALER,SINGLE_PIECE
1393,850,71.6,6.745236349,4.271095074,year2009,month5,GUJARAT,DOM_DEALER,REVISION
1394,119,1485,4.779123493,7.303170051,year2009,month5,GUJARAT,DOM_DEALER,AUROVUE
1395,409,636.1,6.013715156,6.455355784,year2009,month5,GUJARAT,DOM_DEALER,AUROFLEX_FOLD
1396,68,272,4.219507705,5.605802066,year2009,month5,DELHI,DOM_DEALER,YELLOW_LENS
1397,6,99,1.791759469,4.59511985,year2009,month5,DELHI,DOM_DEALER,THREE_PIECE
1398,68,125.1,4.219507705,4.829113417,year2009,month5,DELHI,DOM_DEALER,SINGLE_PIECE
1399,16,842,2.772588722,6.735780014,year2009,month5,DELHI,DOM_DEALER,MICROFOLD
1400,24,1485,3.17805383,7.303170051,year2009,month5,DELHI,DOM_DEALER,AUROVUE
1401,501,646.5,6.216606101,6.471573198,year2009,month5,DELHI,DOM_DEALER,AUROFLEX_FOLD
1402,6,990,1.791759469,6.897704943,year2009,month5,DELHI,DOM_DEALER,AUROFLEX_EV
1403,1,168,0,5.123963979,year2009,month5,CHATTISGARH,DOM_NGO,SINGLE_PIECE
1404,11,168,2.397895273,5.123963979,year2009,month5,CHANDIGARH,DOM_DEALER,TRUEDGE
1405,7,248,1.945910149,5.513428746,year2009,month5,CHANDIGARH,DOM_DEALER,CTR
1406,220,129.1,5.393627546,4.860587298,year2009,month5,CHANDIGARH,DOM_DEALER,SINGLE_PIECE
1407,3,391,1.098612289,5.96870756,year2009,month5,CHANDIGARH,DOM_DEALER,NEGATIVE_POWER
1408,23,842,3.135494216,6.735780014,year2009,month5,CHANDIGARH,DOM_DEALER,MICROFOLD
1409,13,1485,2.564949357,7.303170051,year2009,month5,CHANDIGARH,DOM_DEALER,AUROVUE
1410,164,612.9,5.099866428,6.41820179,year2009,month5,CHANDIGARH,DOM_DEALER,AUROFLEX_FOLD
1411,15,990,2.708050201,6.897704943,year2009,month5,CHANDIGARH,DOM_DEALER,AUROFLEX_EV
1412,100,168,4.605170186,5.123963979,year2009,month5,BIHAR,DOM_LARGE_NPO,TRUEDGE
1413,20,124,2.995732274,4.820281566,year2009,month5,BIHAR,DOM_LARGE_NPO,SINGLE_PIECE
1414,355,79,5.872117789,4.369447852,year2009,month5,BIHAR,DOM_LARGE_NPO,REVISION
1415,30,223,3.401197382,5.407171771,year2009,month5,ASSAM,DOM_NGO,TRUEDGE
1416,5,842,1.609437912,6.735780014,year2009,month5,ASSAM,DOM_NGO,AUROFLEX_FOLD
1417,74,129,4.304065093,4.859812404,year2009,month5,ASSAM,DOM_LARGE_NPO,THREE_PIECE
1418,300,168,5.703782475,5.123963979,year2009,month5,ASSAM,DOM_LARGE_NPO,SINGLE_PIECE
1419,170,124,5.135798437,4.820281566,year2009,month5,ASSAM,DOM_DEALER,SINGLE_PIECE
1420,30,594,3.401197382,6.386879319,year2009,month5,ASSAM,DOM_DEALER,AUROFLEX_FOLD
1421,4,223,1.386294361,5.407171771,year2009,month5,ANDHRA_PRADESH,DOM_PVT_PRAC,TRUEDGE
1422,285,150.2,5.65248918,5.011967739,year2009,month5,ANDHRA_PRADESH,DOM_DEALER,TRUEDGE
1423,1,891,0,6.792344427,year2009,month5,ANDHRA_PRADESH,DOM_DEALER,EYE_BALL
1424,33,99,3.496507561,4.59511985,year2009,month5,ANDHRA_PRADESH,DOM_DEALER,THREE_PIECE
1425,273,124,5.609471795,4.820281566,year2009,month5,ANDHRA_PRADESH,DOM_DEALER,SINGLE_PIECE
1426,770,69,6.646390515,4.234106505,year2009,month5,ANDHRA_PRADESH,DOM_DEALER,REVISION
1427,13,842,2.564949357,6.735780014,year2009,month5,ANDHRA_PRADESH,DOM_DEALER,MICROFOLD
1428,79,1485,4.369447852,7.303170051,year2009,month5,ANDHRA_PRADESH,DOM_DEALER,AUROVUE
1429,94,622.9,4.543294782,6.434385992,year2009,month5,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
1430,250,151,5.521460918,5.017279837,year2009,month4,WEST_BENGAL,DOM_LARGE_NPO,SINGLE_PIECE
1431,253,99,5.533389489,4.59511985,year2009,month4,WEST_BENGAL,DOM_DEALER,THREE_PIECE
1432,1569,134,7.358193753,4.8978398,year2009,month4,WEST_BENGAL,DOM_DEALER,SINGLE_PIECE
1433,2435,69,7.797702036,4.234106505,year2009,month4,WEST_BENGAL,DOM_DEALER,REVISION
1434,23,1485,3.135494216,7.303170051,year2009,month4,WEST_BENGAL,DOM_DEALER,AUROVUE
1435,79,668,4.369447852,6.504288174,year2009,month4,WEST_BENGAL,DOM_DEALER,AUROFLEX_FOLD
1436,80,668,4.382026635,6.504288174,year2009,month4,UTTARANCHAL,DOM_DEALER,AUROFLEX_FOLD
1437,10,347,2.302585093,5.84932478,year2009,month4,UTTAR_PRADESH,DOM_MGD_HOSP,CTR
1438,560,129,6.327936784,4.859812404,year2009,month4,UTTAR_PRADESH,DOM_MGD_HOSP,THREE_PIECE
1439,1016,143,6.923628628,4.96284463,year2009,month4,UTTAR_PRADESH,DOM_MGD_HOSP,SINGLE_PIECE
1440,19,468,2.944438979,6.148468296,year2009,month4,UTTAR_PRADESH,DOM_MGD_HOSP,NEGATIVE_POWER
1441,262,941,5.568344504,6.84694314,year2009,month4,UTTAR_PRADESH,DOM_MGD_HOSP,AUROFLEX_FOLD
1442,450,109,6.109247583,4.691347882,year2009,month4,UTTAR_PRADESH,DOM_LARGE_NPO,SINGLE_PIECE
1443,9,468,2.197224577,6.148468296,year2009,month4,UTTAR_PRADESH,DOM_LARGE_NPO,NEGATIVE_POWER
1444,373,168,5.92157842,5.123963979,year2009,month4,UTTAR_PRADESH,DOM_DEALER,TRUEDGE
1445,18,99,2.890371758,4.59511985,year2009,month4,UTTAR_PRADESH,DOM_DEALER,THREE_PIECE
1446,62,134,4.127134385,4.8978398,year2009,month4,UTTAR_PRADESH,DOM_DEALER,SINGLE_PIECE
1447,857,62,6.753437919,4.127134385,year2009,month4,UTTAR_PRADESH,DOM_DEALER,REVISION
1448,6,1485,1.791759469,7.303170051,year2009,month4,UTTAR_PRADESH,DOM_DEALER,AUROVUE
1449,145,668,4.976733742,6.504288174,year2009,month4,UTTAR_PRADESH,DOM_DEALER,AUROFLEX_FOLD
1450,6,129,1.791759469,4.859812404,year2009,month4,TAMIL_NADU,DOM_PVT_PRAC,THREE_PIECE
1451,4,168,1.386294361,5.123963979,year2009,month4,TAMIL_NADU,DOM_PVT_PRAC,SINGLE_PIECE
1452,1,168,0,5.123963979,year2009,month4,TAMIL_NADU,DOM_PVT_INS,SINGLE_PIECE
1453,5,470,1.609437912,6.152732695,year2009,month4,TAMIL_NADU,DOM_OTH,JONES_TUBE
1454,19,941,2.944438979,6.84694314,year2009,month4,TAMIL_NADU,DOM_LARGE_NPO,AUROFLEX_FOLD
1455,57,119,4.043051268,4.779123493,year2009,month4,TAMIL_NADU,DOM_EXP_DEALER,THREE_PIECE
1456,905,119,6.807934944,4.779123493,year2009,month4,TAMIL_NADU,DOM_EXP_DEALER,SINGLE_PIECE
1457,224,760,5.411646052,6.633318433,year2009,month4,TAMIL_NADU,DOM_EXP_DEALER,AUROFLEX_FOLD
1458,72,272,4.276666119,5.605802066,year2009,month4,TAMIL_NADU,DOM_DEALER,YELLOW_LENS
1459,260,168,5.560681631,5.123963979,year2009,month4,TAMIL_NADU,DOM_DEALER,TRUEDGE
1460,19,248,2.944438979,5.513428746,year2009,month4,TAMIL_NADU,DOM_DEALER,CTR
1461,7,347,1.945910149,5.84932478,year2009,month4,TAMIL_NADU,DOM_DEALER,CIONNI_RING
1462,300,99,5.703782475,4.59511985,year2009,month4,TAMIL_NADU,DOM_DEALER,THREE_PIECE
1463,1339,134,7.199678346,4.8978398,year2009,month4,TAMIL_NADU,DOM_DEALER,SINGLE_PIECE
1464,6000,99,8.699514748,4.59511985,year2009,month4,TAMIL_NADU,DOM_DEALER,REVISION
1465,9,391,2.197224577,5.96870756,year2009,month4,TAMIL_NADU,DOM_DEALER,NEGATIVE_POWER
1466,11,842,2.397895273,6.735780014,year2009,month4,TAMIL_NADU,DOM_DEALER,MICROFOLD
1467,52,1485,3.951243719,7.303170051,year2009,month4,TAMIL_NADU,DOM_DEALER,AUROVUE
1468,633,636.6,6.450470422,6.456141515,year2009,month4,TAMIL_NADU,DOM_DEALER,AUROFLEX_FOLD
1469,80,149,4.382026635,5.003946306,year2009,month4,TAMIL_NADU,DOM_AEH,TRUEDGE
1470,86,223,4.454347296,5.407171771,year2009,month4,TAMIL_NADU,DOM_AEH,CTR
1471,4707,89,8.456806041,4.48863637,year2009,month4,TAMIL_NADU,DOM_AEH,THREE_PIECE
1472,4540,99,8.420682291,4.59511985,year2009,month4,TAMIL_NADU,DOM_AEH,SINGLE_PIECE
1473,9,287,2.197224577,5.659482216,year2009,month4,TAMIL_NADU,DOM_AEH,NEGATIVE_POWER
1474,153,1386,5.030437921,7.23417718,year2009,month4,TAMIL_NADU,DOM_AEH,AUROVUE
1475,1993,668,7.59739632,6.504288174,year2009,month4,TAMIL_NADU,DOM_AEH,AUROFLEX_FOLD
1476,110,272,4.700480366,5.605802066,year2009,month4,RAJASTHAN,DOM_DEALER,YELLOW_LENS
1477,101,168,4.615120517,5.123963979,year2009,month4,RAJASTHAN,DOM_DEALER,TRUEDGE
1478,8,248,2.079441542,5.513428746,year2009,month4,RAJASTHAN,DOM_DEALER,CTR
1479,296,134,5.690359454,4.8978398,year2009,month4,RAJASTHAN,DOM_DEALER,SINGLE_PIECE
1480,18,1485,2.890371758,7.303170051,year2009,month4,RAJASTHAN,DOM_DEALER,AUROVUE
1481,534,668,6.280395839,6.504288174,year2009,month4,RAJASTHAN,DOM_DEALER,AUROFLEX_FOLD
1482,15,89,2.708050201,4.48863637,year2009,month4,PUNJAB,DOM_LARGE_NPO,SINGLE_PIECE
1483,487,89,6.188264123,4.48863637,year2009,month4,PUNJAB,DOM_LARGE_NPO,REVISION
1484,133,272,4.890349128,5.605802066,year2009,month4,PUNJAB,DOM_DEALER,YELLOW_LENS
1485,290,168,5.669880923,5.123963979,year2009,month4,PUNJAB,DOM_DEALER,TRUEDGE
1486,715,134,6.572282543,4.8978398,year2009,month4,PUNJAB,DOM_DEALER,SINGLE_PIECE
1487,36,1485,3.583518938,7.303170051,year2009,month4,PUNJAB,DOM_DEALER,AUROVUE
1488,455,668,6.120297419,6.504288174,year2009,month4,PUNJAB,DOM_DEALER,AUROFLEX_FOLD
1489,55,149,4.007333185,5.003946306,year2009,month4,PONDICHERRY,DOM_AEH,TRUEDGE
1490,15,223,2.708050201,5.407171771,year2009,month4,PONDICHERRY,DOM_AEH,CTR
1491,1395,89,7.240649694,4.48863637,year2009,month4,PONDICHERRY,DOM_AEH,THREE_PIECE
1492,1242,99,7.124478262,4.59511985,year2009,month4,PONDICHERRY,DOM_AEH,SINGLE_PIECE
1493,77,668,4.343805422,6.504288174,year2009,month4,PONDICHERRY,DOM_AEH,AUROFLEX_FOLD
1494,10,248,2.302585093,5.513428746,year2009,month4,ORISSA,DOM_DEALER,CTR
1495,134,134,4.8978398,4.8978398,year2009,month4,ORISSA,DOM_DEALER,SINGLE_PIECE
1496,3,391,1.098612289,5.96870756,year2009,month4,ORISSA,DOM_DEALER,NEGATIVE_POWER
1497,7,1485,1.945910149,7.303170051,year2009,month4,ORISSA,DOM_DEALER,AUROVUE
1498,14,668,2.63905733,6.504288174,year2009,month4,ORISSA,DOM_DEALER,AUROFLEX_FOLD
1499,67,188,4.204692619,5.236441963,year2009,month4,MANIP,DOM_PVT_PRAC,SINGLE_PIECE
1500,249,109,5.517452896,4.691347882,year2009,month4,MAHARASHTRA,DOM_LARGE_NPO,SINGLE_PIECE
1501,1000,71,6.907755279,4.262679877,year2009,month4,MAHARASHTRA,DOM_LARGE_NPO,REVISION
1502,70,272,4.248495242,5.605802066,year2009,month4,MAHARASHTRA,DOM_DEALER,YELLOW_LENS
1503,1036,168,6.943122423,5.123963979,year2009,month4,MAHARASHTRA,DOM_DEALER,TRUEDGE
1504,90,248,4.49980967,5.513428746,year2009,month4,MAHARASHTRA,DOM_DEALER,CTR
1505,297,99,5.693732139,4.59511985,year2009,month4,MAHARASHTRA,DOM_DEALER,THREE_PIECE
1506,8171,134,9.008346579,4.8978398,year2009,month4,MAHARASHTRA,DOM_DEALER,SINGLE_PIECE
1507,3,391,1.098612289,5.96870756,year2009,month4,MAHARASHTRA,DOM_DEALER,NEGATIVE_POWER
1508,19,990,2.944438979,6.897704943,year2009,month4,MAHARASHTRA,DOM_DEALER,MICROFOLD
1509,116,1485,4.753590191,7.303170051,year2009,month4,MAHARASHTRA,DOM_DEALER,AUROVUE
1510,1515,668,7.323170718,6.504288174,year2009,month4,MAHARASHTRA,DOM_DEALER,AUROFLEX_FOLD
1511,300,69,5.703782475,4.234106505,year2009,month4,MADHYA_PRADESH,DOM_LARGE_NPO,REVISION
1512,34,272,3.526360525,5.605802066,year2009,month4,MADHYA_PRADESH,DOM_DEALER,YELLOW_LENS
1513,60,168,4.094344562,5.123963979,year2009,month4,MADHYA_PRADESH,DOM_DEALER,TRUEDGE
1514,29,134,3.36729583,4.8978398,year2009,month4,MADHYA_PRADESH,DOM_DEALER,SINGLE_PIECE
1515,1,1485,0,7.303170051,year2009,month4,MADHYA_PRADESH,DOM_DEALER,AUROVUE
1516,56,668,4.025351691,6.504288174,year2009,month4,MADHYA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
1517,87,792,4.465908119,6.674561392,year2009,month4,KERALA,DOM_PVT_PRAC,AUROFLEX_FOLD
1518,20,272,2.995732274,5.605802066,year2009,month4,KERALA,DOM_PVT_INS,CTR
1519,4,183,1.386294361,5.209486153,year2009,month4,KERALA,DOM_PVT_INS,SINGLE_PIECE
1520,38,792,3.63758616,6.674561392,year2009,month4,KERALA,DOM_PVT_INS,AUROFLEX_FOLD
1521,40,168,3.688879454,5.123963979,year2009,month4,KERALA,DOM_NGO,SINGLE_PIECE
1522,638,198,6.458338283,5.288267031,year2009,month4,KERALA,DOM_LARGE_NPO,TRUEDGE
1523,217,99,5.379897354,4.59511985,year2009,month4,KERALA,DOM_LARGE_NPO,THREE_PIECE
1524,1262,130.2,7.140453043,4.86907173,year2009,month4,KERALA,DOM_LARGE_NPO,SINGLE_PIECE
1525,5,272,1.609437912,5.605802066,year2009,month4,KERALA,DOM_DEALER,YELLOW_LENS
1526,206,168,5.327876169,5.123963979,year2009,month4,KERALA,DOM_DEALER,TRUEDGE
1527,1,248,0,5.513428746,year2009,month4,KERALA,DOM_DEALER,CTR
1528,2,99,0.693147181,4.59511985,year2009,month4,KERALA,DOM_DEALER,THREE_PIECE
1529,182,134,5.204006687,4.8978398,year2009,month4,KERALA,DOM_DEALER,SINGLE_PIECE
1530,300,64,5.703782475,4.158883083,year2009,month4,KERALA,DOM_DEALER,REVISION
1531,71,1485,4.262679877,7.303170051,year2009,month4,KERALA,DOM_DEALER,AUROVUE
1532,138,668,4.927253685,6.504288174,year2009,month4,KERALA,DOM_DEALER,AUROFLEX_FOLD
1533,335,79,5.814130532,4.369447852,year2009,month4,KARNATAKA,DOM_PVT_INS,REVISION
1534,69,272,4.234106505,5.605802066,year2009,month4,KARNATAKA,DOM_DEALER,YELLOW_LENS
1535,119,168,4.779123493,5.123963979,year2009,month4,KARNATAKA,DOM_DEALER,TRUEDGE
1536,15,149,2.708050201,5.003946306,year2009,month4,KARNATAKA,DOM_DEALER,OTHERS0
1537,50,248,3.912023005,5.513428746,year2009,month4,KARNATAKA,DOM_DEALER,CTR
1538,77,99,4.343805422,4.59511985,year2009,month4,KARNATAKA,DOM_DEALER,THREE_PIECE
1539,1017,134,6.924612396,4.8978398,year2009,month4,KARNATAKA,DOM_DEALER,SINGLE_PIECE
1540,550,69,6.309918278,4.234106505,year2009,month4,KARNATAKA,DOM_DEALER,REVISION
1541,1,391,0,5.96870756,year2009,month4,KARNATAKA,DOM_DEALER,NEGATIVE_POWER
1542,95,1485,4.553876892,7.303170051,year2009,month4,KARNATAKA,DOM_DEALER,AUROVUE
1543,823,668,6.712956201,6.504288174,year2009,month4,KARNATAKA,DOM_DEALER,AUROFLEX_FOLD
1544,221,168,5.398162702,5.123963979,year2009,month4,JHARKHAND,DOM_NGO,SINGLE_PIECE
1545,150,144,5.010635294,4.9698133,year2009,month4,JHARKHAND,DOM_LARGE_NPO,SINGLE_PIECE
1546,156,168,5.049856007,5.123963979,year2009,month4,HARYANA,DOM_DEALER,TRUEDGE
1547,30,248,3.401197382,5.513428746,year2009,month4,HARYANA,DOM_DEALER,CTR
1548,504,134,6.222576268,4.8978398,year2009,month4,HARYANA,DOM_DEALER,SINGLE_PIECE
1549,4,391,1.386294361,5.96870756,year2009,month4,HARYANA,DOM_DEALER,NEGATIVE_POWER
1550,218,668,5.384495063,6.504288174,year2009,month4,HARYANA,DOM_DEALER,AUROFLEX_FOLD
1551,96,990,4.564348191,6.897704943,year2009,month4,HARYANA,DOM_DEALER,AUROFLEX_EV
1552,4,223,1.386294361,5.407171771,year2009,month4,GUJARAT,DOM_MGD_HOSP,TRUEDGE
1553,4,129,1.386294361,4.859812404,year2009,month4,GUJARAT,DOM_MGD_HOSP,THREE_PIECE
1554,227,143,5.424950017,4.96284463,year2009,month4,GUJARAT,DOM_MGD_HOSP,SINGLE_PIECE
1555,7,468,1.945910149,6.148468296,year2009,month4,GUJARAT,DOM_MGD_HOSP,NEGATIVE_POWER
1556,56,941,4.025351691,6.84694314,year2009,month4,GUJARAT,DOM_MGD_HOSP,AUROFLEX_FOLD
1557,499,168,6.212606096,5.123963979,year2009,month4,GUJARAT,DOM_DEALER,TRUEDGE
1558,20,248,2.995732274,5.513428746,year2009,month4,GUJARAT,DOM_DEALER,CTR
1559,2,99,0.693147181,4.59511985,year2009,month4,GUJARAT,DOM_DEALER,THREE_PIECE
1560,807,134,6.693323668,4.8978398,year2009,month4,GUJARAT,DOM_DEALER,SINGLE_PIECE
1561,110,84,4.700480366,4.430816799,year2009,month4,GUJARAT,DOM_DEALER,REVISION
1562,17,391,2.833213344,5.96870756,year2009,month4,GUJARAT,DOM_DEALER,NEGATIVE_POWER
1563,131,1485,4.875197323,7.303170051,year2009,month4,GUJARAT,DOM_DEALER,AUROVUE
1564,727,668,6.588926478,6.504288174,year2009,month4,GUJARAT,DOM_DEALER,AUROFLEX_FOLD
1565,83,644,4.418840608,6.467698726,year2009,month4,DELHI,DOM_PVT_INS,AUROFLEX_FOLD
1566,212,168,5.356586275,5.123963979,year2009,month4,DELHI,DOM_DEALER,TRUEDGE
